timestamp,aqi,pm25,no2,co,o3,pm10,datetime,year,month,day,hour,day_of_week,week_of_year,date,season,pm25_category,no2_category,is_rush_hour
1681250400,2,1.5,8.57,223.64,74.39,1.61,2023-04-11 22:00:00,2023,4,11,22,1,15,2023-04-11,Spring,Good,Low,False
1681254000,2,1.52,6.6,220.3,82.25,1.65,2023-04-11 23:00:00,2023,4,11,23,1,15,2023-04-11,Spring,Good,Low,False
1681257600,2,1.63,5.1,213.62,86.55,1.81,2023-04-12 00:00:00,2023,4,12,0,2,15,2023-04-12,Spring,Good,Low,False
1681261200,2,1.86,4.2,213.62,82.25,2.55,2023-04-12 01:00:00,2023,4,12,1,2,15,2023-04-12,Spring,Good,Low,False
1681264800,2,2.06,4.37,213.62,78.68,3.71,2023-04-12 02:00:00,2023,4,12,2,2,15,2023-04-12,Spring,Good,Low,False
1681268400,2,2.24,4.84,216.96,76.53,4.73,2023-04-12 03:00:00,2023,4,12,3,2,15,2023-04-12,Spring,Good,Low,False
1681272000,2,2.35,5.57,216.96,74.39,5.5,2023-04-12 04:00:00,2023,4,12,4,2,15,2023-04-12,Spring,Good,Low,False
1681275600,2,2.37,7.11,220.3,71.53,5.94,2023-04-12 05:00:00,2023,4,12,5,2,15,2023-04-12,Spring,Good,Low,False
1681279200,2,2.48,12.51,230.31,66.52,5.99,2023-04-12 06:00:00,2023,4,12,6,2,15,2023-04-12,Spring,Good,Low,False
1681282800,2,2.56,18.85,240.33,60.8,5.48,2023-04-12 07:00:00,2023,4,12,7,2,15,2023-04-12,Spring,Good,Low,True
1681286400,2,2.24,17.31,236.99,62.94,4.32,2023-04-12 08:00:00,2023,4,12,8,2,15,2023-04-12,Spring,Good,Low,True
1681290000,2,1.74,12.34,230.31,69.38,3.16,2023-04-12 09:00:00,2023,4,12,9,2,15,2023-04-12,Spring,Good,Low,True
1681293600,2,0.94,6.08,220.3,81.54,1.62,2023-04-12 10:00:00,2023,4,12,10,2,15,2023-04-12,Spring,Good,Low,False
1681297200,2,0.82,4.37,216.96,87.26,1.41,2023-04-12 11:00:00,2023,4,12,11,2,15,2023-04-12,Spring,Good,Low,False
1681300800,2,0.92,3.6,216.96,90.84,1.74,2023-04-12 12:00:00,2023,4,12,12,2,15,2023-04-12,Spring,Good,Low,False
1681304400,2,0.88,3.64,213.62,89.41,1.5,2023-04-12 13:00:00,2023,4,12,13,2,15,2023-04-12,Spring,Good,Low,False
1681308000,2,0.97,4.46,211.95,87.98,1.39,2023-04-12 14:00:00,2023,4,12,14,2,15,2023-04-12,Spring,Good,Low,False
1681311600,2,1.03,5.57,211.95,87.26,1.32,2023-04-12 15:00:00,2023,4,12,15,2,15,2023-04-12,Spring,Good,Low,False
1681315200,2,1.04,7.37,213.62,83.68,1.25,2023-04-12 16:00:00,2023,4,12,16,2,15,2023-04-12,Spring,Good,Low,False
1681318800,2,0.99,9.94,216.96,78.68,1.15,2023-04-12 17:00:00,2023,4,12,17,2,15,2023-04-12,Spring,Good,Low,True
1681322400,2,0.92,11.82,223.64,75.82,1.07,2023-04-12 18:00:00,2023,4,12,18,2,15,2023-04-12,Spring,Good,Low,True
1681326000,2,0.95,12.51,226.97,69.38,1.12,2023-04-12 19:00:00,2023,4,12,19,2,15,2023-04-12,Spring,Good,Low,True
1681329600,2,0.95,12.17,226.97,65.09,1.15,2023-04-12 20:00:00,2023,4,12,20,2,15,2023-04-12,Spring,Good,Low,False
1681333200,2,0.93,12.85,230.31,62.94,1.15,2023-04-12 21:00:00,2023,4,12,21,2,15,2023-04-12,Spring,Good,Low,False
1681336800,2,0.77,11.48,226.97,62.94,1.02,2023-04-12 22:00:00,2023,4,12,22,2,15,2023-04-12,Spring,Good,Low,False
1681340400,2,0.56,7.45,216.96,68.66,0.82,2023-04-12 23:00:00,2023,4,12,23,2,15,2023-04-12,Spring,Good,Low,False
1681344000,2,0.5,5.44,213.62,72.96,0.71,2023-04-13 00:00:00,2023,4,13,0,3,15,2023-04-13,Spring,Good,Low,False
1681347600,2,0.5,4.11,213.62,73.67,0.69,2023-04-13 01:00:00,2023,4,13,1,3,15,2023-04-13,Spring,Good,Low,False
1681351200,2,0.5,3.51,213.62,72.96,0.68,2023-04-13 02:00:00,2023,4,13,2,3,15,2023-04-13,Spring,Good,Low,False
1681354800,2,0.5,3.21,213.62,71.53,0.72,2023-04-13 03:00:00,2023,4,13,3,3,15,2023-04-13,Spring,Good,Low,False
1681358400,2,0.5,3.21,213.62,75.82,0.84,2023-04-13 04:00:00,2023,4,13,4,3,15,2023-04-13,Spring,Good,Low,False
1681362000,2,0.5,4.11,213.62,80.82,1.18,2023-04-13 05:00:00,2023,4,13,5,3,15,2023-04-13,Spring,Good,Low,False
1681365600,2,0.75,7.45,220.3,80.82,1.97,2023-04-13 06:00:00,2023,4,13,6,3,15,2023-04-13,Spring,Good,Low,False
1681369200,2,1.07,10.97,226.97,78.68,2.63,2023-04-13 07:00:00,2023,4,13,7,3,15,2023-04-13,Spring,Good,Low,True
1681372800,2,1.13,10.28,226.97,79.39,2.71,2023-04-13 08:00:00,2023,4,13,8,3,15,2023-04-13,Spring,Good,Low,True
1681376400,2,1.08,8.23,226.97,82.25,2.54,2023-04-13 09:00:00,2023,4,13,9,3,15,2023-04-13,Spring,Good,Low,True
1681380000,2,1.02,6.85,223.64,85.12,2.32,2023-04-13 10:00:00,2023,4,13,10,3,15,2023-04-13,Spring,Good,Low,False
1681383600,2,0.99,6.0,223.64,87.98,2.04,2023-04-13 11:00:00,2023,4,13,11,3,15,2023-04-13,Spring,Good,Low,False
1681387200,2,0.96,5.27,223.64,90.84,1.75,2023-04-13 12:00:00,2023,4,13,12,3,15,2023-04-13,Spring,Good,Low,False
1681390800,2,0.82,4.33,220.3,97.27,1.35,2023-04-13 13:00:00,2023,4,13,13,3,15,2023-04-13,Spring,Good,Low,False
1681394400,3,0.79,4.11,220.3,101.57,1.16,2023-04-13 14:00:00,2023,4,13,14,3,15,2023-04-13,Spring,Good,Low,False
1681398000,3,0.86,4.5,220.3,104.43,1.21,2023-04-13 15:00:00,2023,4,13,15,3,15,2023-04-13,Spring,Good,Low,False
1681401600,3,1.03,7.28,220.3,101.57,1.41,2023-04-13 16:00:00,2023,4,13,16,3,15,2023-04-13,Spring,Good,Low,False
1681405200,2,1.32,12.51,226.97,94.41,1.76,2023-04-13 17:00:00,2023,4,13,17,3,15,2023-04-13,Spring,Good,Low,True
1681408800,2,1.58,17.48,233.65,87.98,2.12,2023-04-13 18:00:00,2023,4,13,18,3,15,2023-04-13,Spring,Good,Low,True
1681412400,2,1.97,22.96,240.33,77.96,2.66,2023-04-13 19:00:00,2023,4,13,19,3,15,2023-04-13,Spring,Good,Low,True
1681416000,2,2.35,26.73,247.0,67.23,3.21,2023-04-13 20:00:00,2023,4,13,20,3,15,2023-04-13,Spring,Good,Low,False
1681419600,1,2.61,29.13,250.34,57.22,3.59,2023-04-13 21:00:00,2023,4,13,21,3,15,2023-04-13,Spring,Good,Low,False
1681423200,1,2.85,32.22,253.68,46.49,3.87,2023-04-13 22:00:00,2023,4,13,22,3,15,2023-04-13,Spring,Good,Low,False
1681426800,1,2.81,32.9,250.34,38.62,3.77,2023-04-13 23:00:00,2023,4,13,23,3,15,2023-04-13,Spring,Good,Low,False
1681430400,1,2.65,31.19,247.0,33.62,3.55,2023-04-14 00:00:00,2023,4,14,0,4,15,2023-04-14,Spring,Good,Low,False
1681434000,1,2.86,30.16,247.0,29.68,3.7,2023-04-14 01:00:00,2023,4,14,1,4,15,2023-04-14,Spring,Good,Low,False
1681437600,1,4.81,31.19,247.0,25.39,5.61,2023-04-14 02:00:00,2023,4,14,2,4,15,2023-04-14,Spring,Good,Low,False
1681441200,1,7.28,33.24,247.0,24.32,8.11,2023-04-14 03:00:00,2023,4,14,3,4,15,2023-04-14,Spring,Fair,Low,False
1681444800,1,6.39,30.5,247.0,29.33,7.25,2023-04-14 04:00:00,2023,4,14,4,4,15,2023-04-14,Spring,Fair,Low,False
1681448400,1,3.62,27.08,247.0,34.33,4.46,2023-04-14 05:00:00,2023,4,14,5,4,15,2023-04-14,Spring,Good,Low,False
1681452000,1,3.14,33.59,260.35,30.04,4.08,2023-04-14 06:00:00,2023,4,14,6,4,15,2023-04-14,Spring,Good,Low,False
1681455600,1,3.58,39.07,270.37,28.25,4.45,2023-04-14 07:00:00,2023,4,14,7,4,15,2023-04-14,Spring,Good,Low,True
1681459200,1,3.77,37.36,270.37,29.33,4.52,2023-04-14 08:00:00,2023,4,14,8,4,15,2023-04-14,Spring,Good,Low,True
1681462800,1,3.4,29.47,257.02,37.55,4.05,2023-04-14 09:00:00,2023,4,14,9,4,15,2023-04-14,Spring,Good,Low,True
1681466400,1,2.17,16.28,233.65,55.79,2.58,2023-04-14 10:00:00,2023,4,14,10,4,15,2023-04-14,Spring,Good,Low,False
1681470000,2,1.57,11.65,226.97,64.37,1.85,2023-04-14 11:00:00,2023,4,14,11,4,15,2023-04-14,Spring,Good,Low,False
1681473600,2,1.3,10.8,226.97,68.66,1.51,2023-04-14 12:00:00,2023,4,14,12,4,15,2023-04-14,Spring,Good,Low,False
1681477200,2,1.34,10.62,226.97,70.81,1.56,2023-04-14 13:00:00,2023,4,14,13,4,15,2023-04-14,Spring,Good,Low,False
1681480800,2,1.48,10.37,223.64,72.96,1.73,2023-04-14 14:00:00,2023,4,14,14,4,15,2023-04-14,Spring,Good,Low,False
1681484400,2,1.52,10.62,226.97,75.82,1.77,2023-04-14 15:00:00,2023,4,14,15,4,15,2023-04-14,Spring,Good,Low,False
1681488000,2,1.7,13.88,230.31,75.1,1.93,2023-04-14 16:00:00,2023,4,14,16,4,15,2023-04-14,Spring,Good,Low,False
1681491600,2,2.3,20.56,247.0,68.66,2.56,2023-04-14 17:00:00,2023,4,14,17,4,15,2023-04-14,Spring,Good,Low,True
1681495200,2,3.01,26.39,267.03,62.94,3.32,2023-04-14 18:00:00,2023,4,14,18,4,15,2023-04-14,Spring,Good,Low,True
1681498800,1,3.77,32.9,280.38,53.64,4.15,2023-04-14 19:00:00,2023,4,14,19,4,15,2023-04-14,Spring,Good,Low,True
1681502400,1,4.46,38.73,293.73,43.63,4.89,2023-04-14 20:00:00,2023,4,14,20,4,15,2023-04-14,Spring,Good,Low,False
1681506000,1,4.69,37.7,290.39,37.19,5.16,2023-04-14 21:00:00,2023,4,14,21,4,15,2023-04-14,Spring,Good,Low,False
1681509600,1,4.45,30.5,280.38,36.12,4.91,2023-04-14 22:00:00,2023,4,14,22,4,15,2023-04-14,Spring,Good,Low,False
1681513200,1,3.78,21.08,263.69,40.41,4.16,2023-04-14 23:00:00,2023,4,14,23,4,15,2023-04-14,Spring,Good,Low,False
1681516800,1,3.0,14.05,247.0,44.7,3.31,2023-04-15 00:00:00,2023,4,15,0,5,15,2023-04-15,Spring,Good,Low,False
1681520400,1,2.98,10.97,236.99,45.42,3.26,2023-04-15 01:00:00,2023,4,15,1,5,15,2023-04-15,Spring,Good,Low,False
1681524000,1,3.42,9.34,233.65,46.49,3.71,2023-04-15 02:00:00,2023,4,15,2,5,15,2023-04-15,Spring,Good,Low,False
1681527600,1,4.16,7.8,236.99,49.35,4.44,2023-04-15 03:00:00,2023,4,15,3,5,15,2023-04-15,Spring,Good,Low,False
1681531200,1,4.51,7.11,236.99,52.21,4.78,2023-04-15 04:00:00,2023,4,15,4,5,15,2023-04-15,Spring,Good,Low,False
1681534800,1,4.5,7.63,233.65,52.21,4.77,2023-04-15 05:00:00,2023,4,15,5,5,15,2023-04-15,Spring,Good,Low,False
1681538400,1,4.41,10.11,233.65,50.07,4.71,2023-04-15 06:00:00,2023,4,15,6,5,15,2023-04-15,Spring,Good,Low,False
1681542000,1,5.46,13.19,236.99,43.63,5.78,2023-04-15 07:00:00,2023,4,15,7,5,15,2023-04-15,Spring,Fair,Low,True
1681545600,1,7.32,13.19,236.99,43.27,7.67,2023-04-15 08:00:00,2023,4,15,8,5,15,2023-04-15,Spring,Fair,Low,True
1681549200,1,8.3,10.62,236.99,52.93,8.66,2023-04-15 09:00:00,2023,4,15,9,5,15,2023-04-15,Spring,Fair,Low,True
1681552800,2,7.83,8.14,236.99,69.38,8.14,2023-04-15 10:00:00,2023,4,15,10,5,15,2023-04-15,Spring,Fair,Low,False
1681556400,2,8.32,7.37,236.99,76.53,8.62,2023-04-15 11:00:00,2023,4,15,11,5,15,2023-04-15,Spring,Fair,Low,False
1681560000,2,8.61,7.28,240.33,80.11,8.9,2023-04-15 12:00:00,2023,4,15,12,5,15,2023-04-15,Spring,Fair,Low,False
1681563600,2,7.57,7.03,243.66,86.55,7.84,2023-04-15 13:00:00,2023,4,15,13,5,15,2023-04-15,Spring,Fair,Low,False
1681567200,2,5.33,6.94,243.66,91.55,5.61,2023-04-15 14:00:00,2023,4,15,14,5,15,2023-04-15,Spring,Fair,Low,False
1681570800,2,4.19,7.45,243.66,94.41,4.47,2023-04-15 15:00:00,2023,4,15,15,5,15,2023-04-15,Spring,Good,Low,False
1681574400,2,4.67,20.39,257.02,71.53,5.05,2023-04-15 16:00:00,2023,4,15,16,5,15,2023-04-15,Spring,Good,Low,False
1681578000,1,5.99,37.7,277.04,40.41,6.55,2023-04-15 17:00:00,2023,4,15,17,5,15,2023-04-15,Spring,Fair,Low,True
1681581600,2,7.42,50.72,297.07,19.49,8.15,2023-04-15 18:00:00,2023,4,15,18,5,15,2023-04-15,Spring,Fair,Low,True
1681585200,2,9.37,58.26,323.77,4.38,10.33,2023-04-15 19:00:00,2023,4,15,19,5,15,2023-04-15,Spring,Fair,Low,True
1681588800,2,12.29,54.15,357.15,0.03,13.58,2023-04-15 20:00:00,2023,4,15,20,5,15,2023-04-15,Spring,Moderate,Low,False
1681592400,2,15.67,49.35,393.87,0.0,17.28,2023-04-15 21:00:00,2023,4,15,21,5,15,2023-04-15,Spring,Poor,Low,False
1681596000,2,21.59,47.3,460.62,0.0,23.6,2023-04-15 22:00:00,2023,4,15,22,5,15,2023-04-15,Spring,Poor,Low,False
1681599600,3,26.63,42.16,507.35,0.0,28.9,2023-04-15 23:00:00,2023,4,15,23,5,15,2023-04-15,Spring,Very Poor,Low,False
1681603200,3,28.68,36.33,500.68,0.0,31.1,2023-04-16 00:00:00,2023,4,16,0,6,15,2023-04-16,Spring,Very Poor,Low,False
1681606800,3,29.81,32.56,487.33,0.0,32.28,2023-04-16 01:00:00,2023,4,16,1,6,15,2023-04-16,Spring,Very Poor,Low,False
1681610400,3,32.32,32.9,494.0,0.0,34.8,2023-04-16 02:00:00,2023,4,16,2,6,15,2023-04-16,Spring,Very Poor,Low,False
1681614000,3,36.31,38.39,520.71,0.0,38.7,2023-04-16 03:00:00,2023,4,16,3,6,15,2023-04-16,Spring,Extremely Poor,Low,False
1681617600,3,37.25,58.26,514.03,0.0,39.17,2023-04-16 04:00:00,2023,4,16,4,6,15,2023-04-16,Spring,Extremely Poor,Low,False
1681621200,3,36.21,60.32,480.65,0.0,38.1,2023-04-16 05:00:00,2023,4,16,5,6,15,2023-04-16,Spring,Extremely Poor,Low,False
1681624800,3,34.42,54.84,453.95,0.04,36.38,2023-04-16 06:00:00,2023,4,16,6,6,15,2023-04-16,Spring,Very Poor,Low,False
1681628400,3,33.6,49.35,440.6,0.4,35.62,2023-04-16 07:00:00,2023,4,16,7,6,15,2023-04-16,Spring,Very Poor,Low,True
1681632000,3,33.4,42.84,440.6,1.29,35.48,2023-04-16 08:00:00,2023,4,16,8,6,15,2023-04-16,Spring,Very Poor,Low,True
1681635600,3,33.65,38.39,433.92,2.68,35.76,2023-04-16 09:00:00,2023,4,16,9,6,15,2023-04-16,Spring,Very Poor,Low,True
1681639200,3,32.25,42.16,380.52,8.31,34.07,2023-04-16 10:00:00,2023,4,16,10,6,15,2023-04-16,Spring,Very Poor,Low,False
1681642800,3,30.15,40.1,350.48,13.77,31.82,2023-04-16 11:00:00,2023,4,16,11,6,15,2023-04-16,Spring,Very Poor,Low,False
1681646400,3,27.02,36.67,327.11,18.95,28.58,2023-04-16 12:00:00,2023,4,16,12,6,15,2023-04-16,Spring,Very Poor,Low,False
1681650000,2,14.84,19.88,253.68,64.37,15.57,2023-04-16 13:00:00,2023,4,16,13,6,15,2023-04-16,Spring,Moderate,Low,False
1681653600,2,11.21,13.88,236.99,77.25,11.81,2023-04-16 14:00:00,2023,4,16,14,6,15,2023-04-16,Spring,Moderate,Low,False
1681657200,2,9.35,14.05,233.65,77.96,9.94,2023-04-16 15:00:00,2023,4,16,15,6,15,2023-04-16,Spring,Fair,Low,False
1681660800,2,8.53,19.88,240.33,69.38,9.22,2023-04-16 16:00:00,2023,4,16,16,6,15,2023-04-16,Spring,Fair,Low,False
1681664400,1,8.29,31.87,250.34,52.93,9.14,2023-04-16 17:00:00,2023,4,16,17,6,15,2023-04-16,Spring,Fair,Low,True
1681668000,2,7.94,43.18,260.35,39.7,8.93,2023-04-16 18:00:00,2023,4,16,18,6,15,2023-04-16,Spring,Fair,Low,True
1681671600,2,10.21,68.55,320.43,5.59,11.64,2023-04-16 19:00:00,2023,4,16,19,6,15,2023-04-16,Spring,Moderate,Moderate,True
1681675200,2,14.19,67.17,387.19,0.0,16.18,2023-04-16 20:00:00,2023,4,16,20,6,15,2023-04-16,Spring,Moderate,Moderate,False
1681678800,2,17.62,61.01,423.91,0.0,20.05,2023-04-16 21:00:00,2023,4,16,21,6,15,2023-04-16,Spring,Poor,Low,False
1681682400,2,20.53,54.15,447.27,0.0,23.21,2023-04-16 22:00:00,2023,4,16,22,6,15,2023-04-16,Spring,Poor,Low,False
1681686000,2,22.72,49.35,447.27,0.0,25.43,2023-04-16 23:00:00,2023,4,16,23,6,15,2023-04-16,Spring,Poor,Low,False
1681689600,2,24.91,45.93,453.95,0.0,27.74,2023-04-17 00:00:00,2023,4,17,0,0,16,2023-04-17,Spring,Poor,Low,False
1681693200,3,27.0,40.78,453.95,0.0,29.93,2023-04-17 01:00:00,2023,4,17,1,0,16,2023-04-17,Spring,Very Poor,Low,False
1681696800,3,27.24,31.19,440.6,0.0,30.13,2023-04-17 02:00:00,2023,4,17,2,0,16,2023-04-17,Spring,Very Poor,Low,False
1681700400,3,25.06,25.36,410.56,0.0,27.7,2023-04-17 03:00:00,2023,4,17,3,0,16,2023-04-17,Spring,Very Poor,Low,False
1681704000,2,22.45,40.1,303.75,0.0,24.37,2023-04-17 04:00:00,2023,4,17,4,0,16,2023-04-17,Spring,Poor,Low,False
1681707600,2,23.41,40.44,290.39,0.01,25.14,2023-04-17 05:00:00,2023,4,17,5,0,16,2023-04-17,Spring,Poor,Low,False
1681711200,3,27.27,43.18,313.76,0.09,29.02,2023-04-17 06:00:00,2023,4,17,6,0,16,2023-04-17,Spring,Very Poor,Low,False
1681714800,3,32.96,50.04,353.81,1.36,34.93,2023-04-17 07:00:00,2023,4,17,7,0,16,2023-04-17,Spring,Very Poor,Low,True
1681718400,3,35.14,51.41,367.16,4.69,37.29,2023-04-17 08:00:00,2023,4,17,8,0,16,2023-04-17,Spring,Extremely Poor,Low,True
1681722000,3,31.31,47.3,357.15,10.37,33.4,2023-04-17 09:00:00,2023,4,17,9,0,16,2023-04-17,Spring,Very Poor,Low,True
1681725600,2,18.08,42.16,303.75,31.83,19.56,2023-04-17 10:00:00,2023,4,17,10,0,16,2023-04-17,Spring,Poor,Low,False
1681729200,1,9.27,29.47,270.37,50.78,10.34,2023-04-17 11:00:00,2023,4,17,11,0,16,2023-04-17,Spring,Fair,Low,False
1681732800,2,6.62,19.36,250.34,64.37,7.57,2023-04-17 12:00:00,2023,4,17,12,0,16,2023-04-17,Spring,Fair,Low,False
1681736400,2,5.07,9.42,233.65,89.41,5.74,2023-04-17 13:00:00,2023,4,17,13,0,16,2023-04-17,Spring,Fair,Low,False
1681740000,2,4.07,6.94,226.97,97.27,4.63,2023-04-17 14:00:00,2023,4,17,14,0,16,2023-04-17,Spring,Good,Low,False
1681743600,3,3.44,6.25,226.97,100.14,3.95,2023-04-17 15:00:00,2023,4,17,15,0,16,2023-04-17,Spring,Good,Low,False
1681747200,2,3.33,10.2,233.65,90.84,3.87,2023-04-17 16:00:00,2023,4,17,16,0,16,2023-04-17,Spring,Good,Low,False
1681750800,2,3.77,17.99,243.66,74.39,4.43,2023-04-17 17:00:00,2023,4,17,17,0,16,2023-04-17,Spring,Good,Low,True
1681754400,1,4.69,27.42,253.68,59.37,5.56,2023-04-17 18:00:00,2023,4,17,18,0,16,2023-04-17,Spring,Good,Low,True
1681758000,1,6.47,36.33,267.03,45.06,7.69,2023-04-17 19:00:00,2023,4,17,19,0,16,2023-04-17,Spring,Fair,Low,True
1681761600,2,7.92,40.78,273.7,33.97,9.42,2023-04-17 20:00:00,2023,4,17,20,0,16,2023-04-17,Spring,Fair,Low,False
1681765200,2,8.19,40.44,273.7,28.61,9.79,2023-04-17 21:00:00,2023,4,17,21,0,16,2023-04-17,Spring,Fair,Low,False
1681768800,1,7.98,35.64,267.03,28.97,9.49,2023-04-17 22:00:00,2023,4,17,22,0,16,2023-04-17,Spring,Fair,Low,False
1681772400,1,6.92,24.33,250.34,37.19,8.23,2023-04-17 23:00:00,2023,4,17,23,0,16,2023-04-17,Spring,Fair,Low,False
1681776000,1,6.03,14.91,236.99,47.21,7.14,2023-04-18 00:00:00,2023,4,18,0,1,16,2023-04-18,Spring,Fair,Low,False
1681779600,1,5.59,9.85,230.31,55.07,6.56,2023-04-18 01:00:00,2023,4,18,1,1,16,2023-04-18,Spring,Fair,Low,False
1681783200,1,5.68,8.14,230.31,59.37,6.64,2023-04-18 02:00:00,2023,4,18,2,1,16,2023-04-18,Spring,Fair,Low,False
1681786800,2,5.97,7.2,226.97,62.94,6.91,2023-04-18 03:00:00,2023,4,18,3,1,16,2023-04-18,Spring,Fair,Low,False
1681790400,2,6.12,5.83,226.97,70.1,6.91,2023-04-18 04:00:00,2023,4,18,4,1,16,2023-04-18,Spring,Fair,Low,False
1681794000,2,7.17,5.74,230.31,76.53,7.94,2023-04-18 05:00:00,2023,4,18,5,1,16,2023-04-18,Spring,Fair,Low,False
